10 0.00333333
11 0.004
12 0.00266667
13 0.00266667
14 0.00266667
15 0.00333333
16 0.00733333
17 0.00466667
18 0.00533333
19 0.006
20 0.004
21 0.0113333
22 0.006
23 0.00466667
24 0.006
25 0.006
26 0.00866667
27 0.00733333
28 0.00866667
29 0.00733333
30 0.00866667
31 0.01
32 0.0106667
33 0.014
34 0.0213333
35 0.0213333
4 0.00333333
5 0.004
6 0.00333333
7 0.00333333
8 0.00333333
9 0.00333333
