10 0.00333333
11 0.00533333
12 0.00333333
13 0.00266667
14 0.00733333
15 0.004
16 0.00533333
17 0.006
18 0.00733333
19 0.008
20 0.008
21 0.00533333
22 0.00866667
23 0.00666667
24 0.006
25 0.008
26 0.0106667
27 0.0126667
28 0.0153333
29 0.0233333
30 0.0193333
31 0.0178571
32 0.0293333
33 0.04
34 0.0414286
35 0.0842857
4 0.00466667
5 0.00333333
6 0.004
7 0.00333333
8 0.00333333
9 0.00333333
